Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge,Interaction1
3737,0,1168.0,17644.0,13,1,41,15184.0
19294,0,697.0,13683.5,4,2,35,2788.0
26596,0,1366.0,16003.0,2,1,40,2732.0
4617,1,254.0,13267.0,12,1,34,3048.0
13289,1,271.0,12586.0,7,1,40,1897.0
8791,1,143.0,12014.0,10,1,28,1430.0
19560,1,3200.0,20030.0,5,1,39,16000.0
20313,1,1955.0,16284.0,4,1,29,7820.0
11267,1,1469.0,16262.0,8,1,36,11752.0
29715,0,619.0,13833.0,1,1,35,619.0
3720,1,191.0,12548.0,13,1,50,2483.0
29386,0,2674.0,22915.0,1,1,40,2674.0
6990,0,650.0,14601.0,11,1,24,7150.0
28539,1,2284.0,18004.0,2,1,27,4568.0
18244,1,1599.0,15438.0,5,1,45,7995.0
27382,1,251.0,12894.0,2,1,47,502.0
5326,1,1906.33333333,20113.6666667,7,3,57,13344.3333333
4586,1,314.0,13546.0,12,1,46,3768.0
3874,0,489.0,14087.5,11,2,39,5379.0
14656,0,2225.0,18634.0,7,1,25,15575.0
1415,1,1990.5,17515.0,1,2,38,1990.5
9538,1,260.666666667,12893.3333333,6,3,49,1564.0
28289,1,209.0,12672.0,2,1,26,418.0
9780,1,1713.0,17377.0,7,3,33,11991.0
17311,1,1790.0,17250.0,6,1,37,10740.0
22483,1,1694.0,15798.0,4,1,48,6776.0
13154,0,2517.0,21428.0,8,1,23,20136.0
3244,0,877.0,15839.0,13,1,29,11401.0
10073,1,62.0,11796.0,9,1,39,558.0
29074,1,28.0,10719.0,1,1,45,28.0
26565,0,3505.0,23547.0,2,1,23,7010.0
2267,1,250.0,12675.0,1,2,45,250.0
17683,1,915.0,14005.0,5,1,32,4575.0
14382,0,2293.0,18985.0,7,1,35,16051.0
20090,1,2428.0,17257.0,5,1,37,12140.0
22400,0,115.0,11583.0,4,1,30,460.0
3271,1,628.0,14654.0,13,1,44,8164.0
11114,1,1776.0,18338.0,9,1,34,15984.0
10581,0,1432.0,17091.0,9,1,33,12888.0
27734,1,3466.0,23096.0,2,1,27,6932.0
11737,0,1141.0,15383.0,8,1,47,9128.0
28945,1,1825.0,17129.0,1,1,50,1825.0
6580,0,1283.0,17402.0,11,1,25,14113.0
14845,0,2609.0,21142.0,7,1,45,18263.0
9671,0,1612.0,17722.0,9,1,58,14508.0
11846,1,1403.0,16098.0,8,1,35,11224.0
5430,1,260.0,13293.0,12,1,40,3120.0
18066,1,2278.0,16928.0,5,1,37,11390.0
13600,1,2239.0,18705.0,7,1,50,15673.0
15947,1,1389.0,16243.0,6,1,28,8334.0
4093,0,1367.0,20475.0,13,1,61,17771.0
16865,1,734.0,14407.0,6,1,18,4404.0
27239,1,446.0,13640.0,2,1,43,892.0
5586,0,1630.0,20456.0,12,1,49,19560.0
11937,0,2457.0,20586.0,7,2,49,17199.0
17224,0,1428.0,16331.0,6,1,24,8568.0
26552,0,1431.0,16121.0,2,1,29,2862.0
20106,1,1027.0,14181.0,5,1,39,5135.0
20551,1,1123.0,14735.0,4,1,58,4492.0
27960,0,1052.0,15252.0,2,1,35,2104.0
19137,0,1852.0,15982.0,5,1,41,9260.0
21434,1,1551.0,15548.0,4,1,46,6204.0
14316,0,1618.0,16565.0,7,1,29,11326.0
16869,1,600.0,14093.0,6,1,35,3600.0
16947,1,2120.0,18241.0,6,1,61,12720.0
4624,0,1626.5,20587.0,11,2,57,17891.5
26338,1,1676.0,16614.0,2,1,40,3352.0
4127,1,300.5,13253.0,9,2,32,2704.5
27477,1,2364.0,18220.0,2,1,32,4728.0
22094,1,3370.0,19894.0,4,1,32,13480.0
12862,1,201.5,12300.5,7,2,33,1410.5
692,1,1791.0,16863.0,2,1,44,3582.0
12480,1,932.0,14721.0,8,1,31,7456.0
19209,1,1306.0,14785.0,5,1,46,6530.0
20626,1,3116.0,19018.0,4,1,35,12464.0
10861,0,1891.0,19014.0,9,1,56,17019.0
14775,1,1297.0,15873.0,6,2,51,7782.0
5028,1,380.0,13813.0,12,1,37,4560.0
20940,0,195.0,12109.0,4,1,25,780.0
21072,0,919.0,14283.0,4,1,32,3676.0
20263,0,870.0,14190.0,4,1,29,3480.0
13367,1,705.0,13974.0,7,1,33,4935.0
64,1,572.0,14018.0,2,1,44,1144.0
29919,1,2191.0,18770.0,1,1,40,2191.0
16200,1,1531.0,16594.0,6,1,35,9186.0
17212,0,2880.0,25433.0,6,1,27,17280.0
11616,1,514.0,13565.0,8,1,43,4112.0
10419,1,2363.0,22430.0,9,1,32,21267.0
8882,0,1038.0,15547.0,10,1,26,10380.0
4811,1,318.0,13564.0,12,1,53,3816.0
13893,0,2515.0,20346.0,7,1,25,17605.0
28192,1,3223.0,21364.0,2,1,31,6446.0
19559,0,2942.0,18805.0,5,1,34,14710.0
13653,1,617.0,13737.0,7,1,22,4319.0
3927,0,1484.5,20117.0,12,2,44,17814.0
27086,0,2328.5,18512.5,1,2,58,2328.5
16034,0,1958.0,17765.0,6,1,27,11748.0
28265,0,2267.0,18298.5,1,2,26,2267.0
29063,0,1228.0,15478.0,1,1,45,1228.0
14257,1,120.0,11698.0,7,1,44,840.0
16488,1,891.0,14999.0,6,1,34,5346.0
26829,0,1505.0,16269.0,2,1,30,3010.0
6581,0,1621.0,20520.0,11,1,40,17831.0
16508,0,1760.0,17152.0,6,1,34,10560.0
20549,1,817.0,14080.0,4,1,54,3268.0
20101,1,2703.0,18061.0,5,1,60,13515.0
9366,1,1972.0,19376.0,9,1,51,17748.0
22358,1,1763.0,15929.0,4,1,40,7052.0
8553,0,2467.0,27772.0,10,1,56,24670.0
12056,1,434.0,13328.0,8,1,30,3472.0
28431,1,680.0,14288.0,2,1,40,1360.0
30347,1,2013.0,17825.0,1,1,40,2013.0
26238,1,918.0,14914.0,2,1,37,1836.0
4636,0,1695.0,21352.0,12,1,35,20340.0
17659,1,2781.0,18267.0,5,1,32,13905.0
17653,1,1941.0,16161.0,5,1,24,9705.0
11162,1,1952.0,17846.0,8,1,48,15616.0
21312,0,2369.0,17164.0,4,1,27,9476.0
14050,1,1282.0,15594.0,7,1,49,8974.0
3642,0,1323.0,19640.0,13,1,29,17199.0
4102,1,464.0,13952.0,13,1,34,6032.0
27545,0,1858.0,17018.0,2,1,37,3716.0
15206,0,1898.0,17314.0,7,1,33,13286.0
4399,1,1162.0,17012.6666667,11,3,43,12782.0
24076,0,1235.5,15602.5,1,2,42,1235.5
5786,1,2491.5,21297.5,2,2,47,4983.0
29884,1,892.0,14494.0,1,1,35,892.0
4565,0,1760.0,23441.0,12,1,43,21120.0
14011,1,1670.0,16686.0,7,1,51,11690.0
3843,0,884.0,15889.0,13,1,30,11492.0
14080,0,576.0,13853.5,6,2,29,3456.0
9024,0,960.0,15272.0,10,1,27,9600.0
27140,0,2893.0,19952.0,2,1,33,5786.0
9944,1,904.0,15531.0,9,1,38,8136.0
26558,1,546.0,13945.0,2,1,41,1092.0
11818,1,538.0,13660.0,8,1,39,4304.0
6372,1,233.333333333,12213.3333333,5,3,63,1166.66666667
19062,1,1307.0,14808.0,5,1,47,6535.0
19784,1,592.0,13284.0,5,1,33,2960.0
5275,1,721.0,15124.0,12,1,25,8652.0
29170,1,1527.0,16224.0,1,1,40,1527.0
20774,1,1229.0,14960.0,4,1,46,4916.0
22854,1,388.0,12958.0,4,1,57,1552.0
19664,0,2685.0,17891.0,4,2,31,10740.0
29882,1,1876.0,17333.0,1,1,40,1876.0
15749,1,1348.0,16132.0,6,1,35,8088.0
11048,1,827.0,15275.0,9,1,28,7443.0
20004,1,1283.0,14729.0,5,1,19,6415.0
21934,1,3718.0,21838.0,4,1,30,14872.0
13984,0,2127.0,18122.0,7,1,32,14889.0
26114,1,1080.0,15314.0,2,1,45,2160.0
3626,1,1196.0,17822.0,13,1,39,15548.0
5801,0,1069.5,16504.5,11,2,30,11764.5
4012,0,891.0,15911.0,13,1,56,11583.0
3597,1,846.0,15729.0,13,1,36,10998.0
6322,1,1260.0,17277.0,11,1,44,13860.0
8544,1,447.0,13477.0,10,1,46,4470.0
11084,1,1973.0,19378.0,9,1,27,17757.0
12095,0,988.0,14940.0,8,1,32,7904.0
22596,1,399.0,12998.0,4,1,51,1596.0
17175,1,2421.0,19534.0,6,1,27,14526.0
6916,1,655.0,14638.0,11,1,41,7205.0
9706,0,1661.0,17881.0,9,1,26,14949.0
5926,1,906.0,15734.0,11,1,25,9966.0
21159,1,13.0,9790.0,4,1,41,52.0
22253,1,657.0,13728.0,4,1,36,2628.0
5753,0,1085.0,16681.0,12,1,25,13020.0
26664,1,1456.0,16159.0,2,1,39,2912.0
196,1,1530.5,16269.0,1,2,40,1530.5
7398,0,2301.0,22183.0,10,1,21,23010.0
8543,1,215.0,12477.0,10,1,26,2150.0
24482,0,2570.0,18893.0,2,1,39,5140.0
27977,1,1054.0,15255.0,2,1,23,2108.0
15703,1,1382.0,16223.0,6,1,45,8292.0
15454,1,1758.0,17150.0,6,1,54,10548.0
15415,0,2174.0,18432.0,6,1,41,13044.0
21577,1,2189.0,16751.0,4,1,40,8756.0
30196,1,1828.0,17137.0,1,1,40,1828.0
22274,0,3665.0,21445.0,4,1,45,14660.0
27410,1,2074.0,17499.0,2,1,33,4148.0
14911,0,1204.0,15394.0,7,1,34,8428.0
10712,0,2306.0,21736.0,9,1,37,20754.0
12071,0,1003.0,14995.0,8,1,38,8024.0
6358,1,964.0,15941.0,11,1,39,10604.0
17674,1,3190.0,19939.0,5,1,36,15950.0
8014,1,356.0,13149.0,10,1,47,3560.0
28502,1,163.0,12432.0,2,1,42,326.0
4121,1,593.0,14492.0,13,1,36,7709.0
10346,0,403.0,13764.0,9,1,31,3627.0
19035,1,1088.0,14297.0,5,1,36,5440.0
10831,1,973.0,15725.0,9,1,41,8757.0
22851,1,1462.0,15373.0,4,1,37,5848.0
13618,0,297.0,12666.0,7,1,25,2079.0
3380,1,18.0,10046.0,12,2,37,216.0
26352,1,2020.0,17371.0,2,1,39,4040.0
12237,0,1825.0,17448.0,8,1,32,14600.0
28646,1,1860.0,17259.0,1,1,50,1860.0
18128,1,2002.0,16316.0,5,1,32,10010.0
27744,0,2634.0,19148.0,2,1,38,5268.0
11771,0,1279.0,15800.0,8,1,26,10232.0
22166,0,651.0,13719.0,4,1,31,2604.0
18348,1,476.0,12932.0,5,1,31,2380.0
22002,0,1314.0,15106.0,4,1,44,5256.0
7449,0,244.0,12638.0,10,1,41,2440.0
11515,1,520.0,13604.0,8,1,35,4160.0
29735,1,101.0,11843.0,1,1,25,101.0
6013,0,1441.0,18454.0,11,1,40,15851.0
28005,0,1495.0,16246.0,2,1,33,2990.0
11300,0,1817.0,17415.0,8,1,50,14536.0
18340,0,2747.0,18163.0,5,1,39,13735.0
21648,1,887.0,14230.0,4,1,46,3548.0
18218,1,245.0,12118.0,5,1,31,1225.0
19291,1,3125.0,19656.0,5,1,20,15625.0
29800,0,2667.0,22791.0,1,1,30,2667.0
11420,1,637.0,13893.0,8,1,26,5096.0
15386,1,685.0,14300.0,6,1,41,4110.0
6355,0,675.0,14736.5,9,2,37,6075.0
21762,1,743.0,13890.0,4,1,50,2972.0
6977,1,1164.6,15671.0,5,5,48,5823.0
6884,0,1720.0,23641.0,11,1,16,18920.0
13779,1,223.0,12427.0,7,1,35,1561.0
16032,1,2459.0,19749.0,6,1,41,14754.0
23134,1,989.0,14789.0,1,1,40,989.0
22374,1,1273.0,15030.0,4,1,42,5092.0
4013,1,502.0,14133.0,13,1,34,6526.0
30036,0,2669.0,22813.0,1,1,30,2669.0
19874,0,1661.0,15600.0,5,1,48,8305.0
7558,1,1585.0,17469.0,10,1,32,15850.0
5759,1,1416.0,18471.0,12,1,36,16992.0
11097,1,128.0,12370.0,9,1,21,1152.0
11190,1,1107.0,15290.0,8,1,28,8856.0
26271,1,1322.0,15907.0,2,1,43,2644.0
19077,0,1589.0,15886.0,1,3,50,1589.0
18268,1,1836.0,15956.0,5,1,53,9180.0
2322,1,1645.5,18478.0,9,2,63,14809.5
26817,0,895.0,14862.0,2,1,26,1790.0
27874,1,2145.0,17676.0,2,1,34,4290.0
5011,1,796.0,15418.0,12,1,56,9552.0
8381,1,745.0,14515.0,10,1,37,7450.0
29619,1,1964.0,17674.0,1,1,30,1964.0
19455,1,1141.0,14414.0,5,1,40,5705.0
5632,1,801.5,15069.5,10,2,30,8015.0
21112,0,2391.0,17220.0,4,1,39,9564.0
4252,0,731.0,15203.0,13,1,39,9503.0
1930,1,759.666666667,13950.0,1,3,35,759.666666667
28182,1,1873.0,17060.0,2,1,34,3746.0
7482,1,1937.0,19309.0,10,1,53,19370.0
11510,0,1520.0,16436.0,8,1,35,12160.0
22480,1,2428.0,17307.0,4,1,40,9712.0
20444,1,1017.0,14475.0,4,1,35,4068.0
16212,1,2270.0,18916.0,6,1,53,13620.0
11404,0,1967.0,17882.0,8,1,33,15736.0
11755,0,2134.0,18630.0,8,1,47,17072.0
30011,0,1916.0,17505.0,1,1,50,1916.0
14686,1,1312.0,15678.0,7,1,24,9184.0
19158,0,2707.0,18078.0,5,1,32,13535.0
8586,1,94.0,11585.0,10,1,19,940.0
9151,1,1478.0,16695.5,8,2,57,11824.0
18214,1,365.0,12520.0,5,1,28,1825.0
11535,0,1863.0,17550.0,8,1,45,14904.0
5239,1,434.0,13783.0,9,2,47,3906.0
26508,1,2763.0,19544.0,2,1,55,5526.0
11490,0,2612.0,23194.0,8,1,32,20896.0
16964,1,109.0,11869.0,6,1,34,654.0
1168,1,1515.5,16200.3,4,10,46,6062.0
1106,1,1900.42857143,17021.2857143,1,7,50,1900.42857143
11792,1,227.0,12468.0,8,1,36,1816.0
10310,1,826.0,15273.0,9,1,33,7434.0
27677,1,619.0,14124.0,2,1,35,1238.0
27364,0,2598.0,19010.0,2,1,49,5196.0
7601,1,1580.0,17044.0,8,2,38,12640.0
14915,0,878.0,14447.0,7,1,26,6146.0
5176,1,1539.33333333,17403.0,7,3,52,10775.3333333
26449,0,2537.0,18773.0,2,1,23,5074.0
21376,1,665.0,13639.5,2,2,37,1330.0
15832,0,377.666666667,12923.3333333,4,3,38,1510.66666667
14653,0,1028.0,14948.0,7,1,21,7196.0
3159,0,13.0,9622.0,13,1,35,169.0
6436,1,41.0,10923.0,11,1,25,451.0
6489,1,63.0,11377.0,11,1,34,693.0
10940,1,2152.0,20466.0,9,1,59,19368.0
14789,1,786.5,14451.5,6,2,46,4719.0
29176,1,1634.0,16504.0,1,1,25,1634.0
13905,0,566.0,13610.0,7,1,31,3962.0
13244,1,179.0,12192.0,7,1,29,1253.0
19841,0,3421.0,21996.0,5,1,41,17105.0
3243,1,1.0,7942.0,13,1,23,13.0
3895,0,1359.0,20342.0,13,1,41,17667.0
17445,1,1219.0,15819.0,6,1,29,7314.0
13755,1,1233.0,15473.0,7,1,54,8631.0
14804,1,2162.5,18440.5,6,2,40,12975.0
22785,0,3649.0,21347.0,4,1,50,14596.0
19272,1,2461.0,17355.5,4,2,34,9844.0
8487,1,311.0,12962.0,10,1,44,3110.0
18965,1,294.0,12351.0,5,1,53,1470.0
28343,1,1859.0,17019.0,2,1,27,3718.0
29539,1,1142.0,15244.0,1,1,35,1142.0
8029,1,1165.66666667,15017.6666667,4,3,54,4662.66666667
27241,0,2777.0,19571.0,2,1,37,5554.0
5398,0,405.0,13877.0,12,1,39,4860.0
20114,0,1538.0,15290.0,5,1,51,7690.0
18271,0,3356.0,21220.0,5,1,44,16780.0
18354,0,2630.0,17854.0,5,1,35,13150.0
22903,0,3268.0,19550.0,4,1,44,13072.0
9215,1,915.0,15584.0,9,1,42,8235.0
9995,1,252.0,13124.0,9,1,53,2268.0
4062,0,796.0,15513.0,13,1,32,10348.0
8003,1,150.0,12074.0,10,1,45,1500.0
8805,0,1636.0,17670.0,10,1,26,16360.0
19973,0,1866.0,16005.0,5,1,21,9330.0
30359,1,2592.0,21854.0,1,1,40,2592.0
5752,1,275.0,13354.0,12,1,38,3300.0
28768,1,1023.0,14896.0,1,1,25,1023.0
9364,1,1622.0,17763.0,9,1,48,14598.0
12850,1,2277.0,19399.0,8,1,53,18216.0
20448,1,1750.0,15907.0,4,1,31,7000.0
27577,1,3368.0,22198.0,2,1,47,6736.0
14537,1,4.0,8390.0,7,1,29,28.0
19634,1,1701.0,15671.0,5,1,25,8505.0
27362,1,2259.0,17950.0,2,1,42,4518.0
11777,1,1851.0,17515.0,8,1,35,14808.0
7490,0,1926.0,19227.0,10,1,37,19260.0
4294,1,1375.0,20566.0,13,1,19,17875.0
19622,0,2120.0,16565.0,5,1,35,10600.0
16369,1,2311.0,19074.0,6,1,48,13866.0
499,1,1004.0,15136.0,2,1,49,2008.0
6830,1,146.0,12310.0,11,1,46,1606.0
21024,0,2021.0,16416.0,4,1,26,8084.0
9009,1,626.0,14141.0,10,1,43,6260.0
26075,1,551.0,13965.0,2,1,45,1102.0
9309,1,2132.0,20384.0,9,1,35,19188.0
8933,0,1739.0,18059.0,10,1,42,17390.0
4308,1,2003.33333333,20920.6666667,8,3,45,16026.6666667
1067,0,1846.6,17121.6,1,5,55,1846.6
13474,1,255.0,12546.0,7,1,47,1785.0
29534,1,1799.0,17067.0,1,1,40,1799.0
5644,0,696.5,14304.0,2,2,36,1393.0
27840,1,16.0,10279.0,2,1,53,32.0
19098,1,1552.5,15441.5,4,2,46,6210.0
10696,0,890.0,15479.0,9,1,25,8010.0
6100,1,1712.0,23590.0,11,1,52,18832.0
6007,1,1025.0,16202.0,11,1,34,11275.0
3448,1,218.0,12811.0,13,1,50,2834.0
20779,0,3903.0,24102.0,4,1,31,15612.0
19163,1,2538.0,17592.0,5,1,50,12690.0
18503,1,2716.0,18112.0,5,1,46,13580.0
6937,1,1720.5,19057.5,9,2,50,15484.5
9362,1,1477.0,17218.0,9,1,45,13293.0
5616,1,1680.0,21128.0,12,1,46,20160.0
21996,1,463.0,13213.0,4,1,27,1852.0
26372,0,2739.0,19473.0,2,1,50,5478.0
19505,0,1395.0,15027.0,5,1,37,6975.0
4685,1,81.5,11537.5,6,2,54,489.0
11232,0,2306.0,19553.0,8,1,44,18448.0
29870,0,317.0,12961.0,1,1,40,317.0
21641,1,980.0,14398.0,4,1,34,3920.0
7924,0,1400.0,16800.0,10,1,47,14000.0
7256,0,1581.0,17449.0,10,1,27,15810.0
9315,1,552.0,14274.0,9,1,33,4968.0
10955,0,2390.0,23032.0,9,1,29,21510.0
19763,1,2762.0,19151.5,4,2,53,11048.0
20881,1,262.0,12440.0,4,1,20,1048.0
14690,0,2657.0,21806.0,7,1,29,18599.0
20294,0,2599.0,17691.0,4,1,48,10396.0
5568,1,714.0,15106.0,12,1,42,8568.0
5057,1,548.0,14374.0,12,1,38,6576.0
20208,1,258.0,12426.0,4,1,46,1032.0
7440,1,1354.0,16666.0,10,1,35,13540.0
10003,1,68.0,11859.0,9,1,37,612.0
29503,0,1973.0,17710.0,1,1,25,1973.0
19288,1,1809.0,15887.0,5,1,38,9045.0
17697,1,3254.0,20375.0,5,1,19,16270.0
17447,0,1923.0,17644.0,6,1,35,11538.0
12760,0,1584.0,16653.0,8,1,33,12672.0
11957,0,2088.0,18392.0,8,1,45,16704.0
12258,0,1264.0,15766.0,8,1,29,10112.0
12731,0,991.5,14879.0,7,2,43,6940.5
29367,1,326.0,12986.0,1,1,20,326.0
19241,0,1218.0,15124.0,2,2,45,2436.0
22320,1,1890.0,16149.0,4,1,53,7560.0
12829,1,1766.0,17283.0,8,1,28,14128.0
22236,1,1328.0,15129.0,4,1,35,5312.0
21545,1,746.0,13905.0,4,1,53,2984.0
2476,0,2070.0,17490.0,2,1,41,4140.0
5988,1,67.0,11408.0,11,1,46,737.0
13632,1,202.5,12343.5,6,2,50,1215.0
21586,1,2262.0,16929.0,4,1,24,9048.0
7948,0,1764.0,18184.0,10,1,31,17640.0
21506,1,3478.0,20399.0,4,1,32,13912.0
13434,0,2586.0,20890.0,7,1,37,18102.0
14110,1,1556.0,16382.0,7,1,37,10892.0
26323,0,450.0,13653.0,2,1,29,900.0
8055,0,1578.0,17443.0,10,1,48,15780.0
19599,0,2084.0,16492.0,5,1,39,10420.0
22649,1,1203.0,14904.0,4,1,38,4812.0
14322,1,1815.0,17089.0,7,1,55,12705.0
5561,1,1764.0,23545.0,12,1,30,21168.0
22925,1,1552.0,15550.0,4,1,23,6208.0
7084,1,499.0,14099.0,11,1,41,5489.0
4245,1,48.0,11122.0,13,1,49,624.0
14018,1,1999.0,17630.0,7,1,46,13993.0
17097,0,952.0,15157.0,6,1,30,5712.0
15090,0,1740.0,16852.0,7,1,29,12180.0
17937,0,2450.0,17334.0,5,1,23,12250.0
13121,1,1468.0,16261.0,8,1,42,11744.0
21609,0,2658.0,17836.0,4,1,24,10632.0
17661,1,2817.0,18374.0,5,1,16,14085.0
9597,1,327.0,13453.0,9,1,39,2943.0
10917,0,1028.0,15898.0,9,1,35,9252.0
2176,1,3463.0,23083.0,2,1,33,6926.0
3546,1,519.5,14311.0,12,2,51,6234.0
28353,1,1965.0,17255.0,2,1,38,3930.0
8679,1,1730.0,18017.0,10,1,55,17300.0
5488,0,900.0,15851.0,12,1,32,10800.0
17698,1,1174.0,14481.0,5,1,48,5870.0
8269,1,1972.0,19486.0,10,1,44,19720.0
22395,0,3366.0,19867.0,4,1,49,13464.0
5304,0,1668.0,20889.0,12,1,51,20016.0
28876,1,1822.0,17126.0,1,1,35,1822.0
11270,0,1045.0,15128.0,8,1,25,8360.0
10859,1,199.0,12800.0,9,1,17,1791.0
20542,1,742.0,13885.0,4,1,33,2968.0
30005,1,1641.0,16522.0,1,1,40,1641.0
7903,0,2395.25,21095.75,6,4,58,14371.5
16565,0,2870.0,25179.0,6,1,32,17220.0
22452,1,3263.0,20941.0,2,2,46,6526.0
12666,1,1456.0,16229.0,8,1,50,11648.0
26630,0,574.0,14020.0,2,1,30,1148.0
16682,1,1867.5,16689.5,5,2,28,9337.5
9789,1,1332.0,16823.0,9,1,29,11988.0
4631,1,1610.0,20293.0,12,1,41,19320.0
6971,0,1370.0,17910.0,11,1,29,15070.0
11722,1,298.0,12787.0,8,1,51,2384.0
19097,1,482.0,12965.0,5,1,33,2410.0
17866,1,3017.0,19100.0,5,1,42,15085.0
10825,1,1889.0,18993.0,9,1,29,17001.0
13914,1,813.5,14042.0,5,2,42,4067.5
7027,1,1489.0,18814.0,11,1,53,16379.0
20670,1,2338.0,17074.0,4,1,24,9352.0
28920,1,438.0,13289.0,1,1,15,438.0
2791,1,685.0,13960.0,2,2,50,1370.0
28114,0,2874.0,19888.0,2,1,33,5748.0
22517,1,761.0,13948.0,4,1,40,3044.0
30218,0,2281.0,19216.0,1,1,25,2281.0
26377,1,1610.0,16444.0,2,1,41,3220.0
26404,1,1568.0,16383.0,2,1,42,3136.0
28559,1,50.0,11273.0,2,1,49,100.0
21094,0,839.0,14129.0,4,1,39,3356.0
21672,1,3433.0,21376.5,2,2,35,6866.0
7280,0,1350.0,16658.0,10,1,30,13500.0
4416,1,156.0,12169.0,13,1,33,2028.0
28552,1,3190.0,21188.0,2,1,59,6380.0
11592,1,676.0,13995.0,8,1,32,5408.0
410,1,307.4,12638.0,1,5,35,307.4
19572,0,2354.5,17135.0,4,2,42,9418.0
14649,1,300.0,12674.0,7,1,33,2100.0
27522,0,3355.0,22087.0,2,1,56,6710.0
7258,0,2217.0,21221.0,10,1,38,22170.0
17605,1,3106.0,19579.0,5,1,33,15530.0
18780,1,2674.0,18245.0,4,2,35,10696.0
6550,0,1455.0,18553.0,11,1,39,16005.0
17490,1,3024.0,19125.0,5,1,45,15120.0
8871,1,795.0,14678.0,10,1,62,7950.0
14593,0,2498.0,20204.0,7,1,55,17486.0
14739,1,848.0,14353.0,7,1,40,5936.0
2383,1,54.5,11128.75,1,4,38,54.5
9747,1,41.0,11294.0,9,1,29,369.0
22041,1,1474.0,15394.0,4,1,55,5896.0
15407,0,869.666666667,14334.0,4,3,22,3478.66666667
28832,0,2213.0,18849.0,1,1,25,2213.0
7896,1,928.0,14800.0,7,3,55,6496.0
7271,1,65.0,11137.0,10,1,33,650.0
20754,1,3740.5,22063.0,4,2,37,14962.0
17284,0,1959.0,17769.0,6,1,31,11754.0
15592,0,2606.0,20633.0,6,1,25,15636.0
28640,1,1179.0,15324.0,1,1,40,1179.0
7964,0,2307.0,22193.0,10,1,31,23070.0
29967,0,503.0,13478.0,1,1,30,503.0
29524,1,2165.0,18613.0,1,1,25,2165.0
22086,1,3331.0,19725.0,4,1,37,13324.0
13238,1,2159.0,18271.0,7,1,39,15113.0
10168,0,637.0,14601.0,9,1,43,5733.0
10196,1,2073.0,20011.0,9,1,24,18657.0
2071,0,2586.0,21786.0,1,1,25,2586.0
819,1,2378.75,17875.25,1,4,62,2378.75
6754,0,17.0,10187.0,11,1,35,187.0
4307,1,476.75,13918.25,10,4,39,4767.5
19284,0,460.0,13294.0,2,2,41,920.0
10721,1,1767.83333333,16983.8333333,1,6,45,1767.83333333
5842,1,353.0,13715.0,12,1,30,4236.0
9108,0,2239.0,21477.0,10,1,38,22390.0
30313,1,2313.0,19396.0,1,1,35,2313.0
14000,0,1327.0,15695.0,7,1,27,9289.0
20127,1,1187.0,15418.6666667,1,3,30,1187.0
15159,1,2026.0,17762.0,7,1,26,14182.0
13799,0,1062.0,15046.0,7,1,36,7434.0
13008,1,195.25,12303.0,2,4,46,390.5
22129,1,2992.0,18648.0,4,1,51,11968.0
13574,1,167.666666667,11834.0,4,3,36,670.666666667
28498,1,878.0,14825.0,2,1,15,1756.0
2203,0,2798.0,19630.0,2,1,46,5596.0
12125,1,901.0,14618.0,8,1,37,7208.0
8524,0,1617.0,17586.0,10,1,38,16170.0
13058,0,2106.0,18469.0,8,1,39,16848.0
4181,1,88.0,11629.0,13,1,24,1144.0
20798,0,3304.0,19667.0,4,1,39,13216.0
3897,1,982.0,16408.0,13,1,38,12766.0
29322,1,439.0,13300.0,1,1,40,439.0
11813,0,581.0,13773.0,8,1,43,4648.0
6738,1,946.75,14632.875,2,8,49,1893.5
21583,0,1050.0,14556.0,4,1,46,4200.0
19876,0,997.666666667,14600.0,2,3,40,1995.33333333
13816,1,1347.0,15756.0,7,1,29,9429.0
28751,0,1644.0,16533.0,1,1,25,1644.0
19251,1,527.0,13096.0,5,1,44,2635.0
27941,0,2766.0,19550.0,2,1,23,5532.0
10334,1,343.0,13215.5,2,2,35,686.0
26421,0,2212.0,17829.0,2,1,44,4424.0
22338,0,1394.0,15250.0,4,1,49,5576.0
26688,1,2390.0,18315.0,2,1,45,4780.0
17407,1,47.0,11088.0,6,1,42,282.0
5171,1,756.0,15245.0,12,1,39,9072.0
7216,1,35.0,10493.0,10,1,51,350.0
8554,0,2463.0,27407.0,10,1,24,24630.0
11111,1,1312.0,16739.0,9,1,33,11808.0
18681,1,2774.0,18239.0,5,1,38,13870.0
479,1,1254.2,15377.2,1,5,45,1254.2
5473,1,1520.0,19263.0,12,1,36,18240.0
21364,0,1608.0,15630.0,4,1,43,6432.0
19453,1,2957.0,18866.0,5,1,27,14785.0
18821,1,3158.5,19385.5,4,2,28,12634.0
16701,1,2523.0,20076.0,6,1,34,15138.0
19356,1,766.0,13709.0,5,1,39,3830.0
27223,1,930.0,14939.0,2,1,53,1860.0
27196,1,1719.0,16705.0,2,1,31,3438.0
9902,0,2557.5,20047.5,4,2,39,10230.0
3355,0,1343.0,19940.0,13,1,31,17459.0
29124,0,2002.0,17796.0,1,1,40,2002.0
19814,0,1629.0,15504.0,5,1,42,8145.0
7130,0,1883.5,21648.5,9,2,51,16951.5
27484,0,2961.0,22030.5,1,2,40,2961.0
922,1,2449.0,18075.0,1,2,55,2449.0
10871,1,2528.0,27130.0,9,1,25,22752.0
