Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge
696,1,1716.0,16586.0,1,1,40
697,1,1766.16666667,16409.3333333,1,6,65
698,1,2001.0,17365.0,1,1,35
699,0,2902.0,22167.0,1,1,35
700,1,3042.2,20959.8,1,5,62
701,0,1135.8,15184.2,1,5,53
702,1,2792.0,20991.0,1,1,30
703,1,2766.5,22288.0,1,2,30
704,0,2158.8,17526.8,1,5,51
705,0,2875.0,21863.0,1,1,30
706,1,708.0,13922.0,1,1,45
707,1,2264.0,18229.0,1,1,55
708,1,3094.33333333,24822.6666667,1,3,65
709,1,25.0,10739.0,1,1,35
710,1,2500.0,19258.0,1,1,15
711,0,2515.0,19322.0,1,1,25
712,1,1510.0,16026.0,1,1,35
713,1,288.0,12594.0,1,1,30
714,1,1674.5,16558.5,1,2,30
715,1,2376.0,18737.0,1,1,45
716,1,2144.0,17808.0,1,1,40
717,1,62.0,11129.0,1,1,50
718,0,1757.0,16692.0,1,1,35
719,1,1253.0,15268.0,1,1,30
720,1,2921.0,20176.0,1,2,40
721,0,200.0,12143.5,1,2,25
722,1,466.0,13235.0,1,1,45
723,0,1719.0,16591.0,1,1,35
724,0,2034.0,17637.0,1,3,40
725,0,1855.0,16961.0,1,1,35
726,1,391.0,12981.0,1,1,35
727,0,1010.0,14600.0,1,1,25
728,1,837.0,14205.0,1,1,35
729,1,1185.0,15124.6666667,1,3,46
730,1,1697.0,16517.0,1,1,35
731,1,156.0,11965.0,1,1,45
732,1,994.0,14551.0,1,1,40
733,0,737.0,13998.0,1,1,25
734,1,1487.0,15974.0,1,1,25
735,1,1234.0,15228.0,1,1,35
736,0,1579.0,16175.0,1,1,50
737,1,2315.0,18431.0,1,1,40
738,0,1027.0,14661.0,1,1,20
739,1,2069.0,17536.0,1,1,35
740,0,589.0,13666.0,1,2,30
741,1,1785.0,16764.0,1,1,30
742,0,2876.0,21863.0,1,1,30
743,1,253.0,12466.0,1,1,35
744,1,163.0,11990.0,1,1,45
745,1,2856.0,21744.0,1,1,30
746,0,1883.0,17036.0,1,1,35
747,1,1394.0,15729.0,1,1,25
748,0,2981.0,23613.0,1,1,40
749,0,2110.5,17939.0,1,2,40
750,1,1220.0,15182.0,1,1,40
751,1,707.0,13921.0,1,1,45
752,1,169.0,12177.0,1,2,40
753,0,2879.0,21903.0,1,1,55
754,1,2208.0,18000.0,1,1,30
755,0,1723.0,16607.0,1,1,25
756,0,2908.0,22185.0,1,1,45
757,1,1736.0,16633.0,1,1,35
758,1,2007.0,17369.0,1,1,20
759,0,2559.5,20327.0,1,2,45
760,1,2116.0,17724.0,1,1,35
761,1,791.0,14096.0,1,1,35
762,1,1001.5,15113.8,1,10,47
763,1,1420.0,15810.0,1,1,30
764,1,1633.0,16348.0,1,1,35
765,1,930.5,14772.75,1,4,60
766,0,2160.0,17865.0,1,1,30
767,1,1522.0,16057.0,1,1,30
768,0,2591.0,19662.0,1,1,25
769,0,231.0,12409.3333333,1,6,45
770,1,228.0,12370.0,1,2,60
771,0,2861.0,21750.0,1,1,40
772,1,1831.0,17028.0,1,2,35
773,0,1519.0,16136.5,1,2,30
774,1,774.5,14131.0,1,2,45
775,1,2010.0,17377.0,1,1,40
776,1,1323.5,15474.0,1,2,32
777,1,2199.0,17981.0,1,1,25
778,1,2027.0,17432.0,1,1,60
779,1,94.2,11311.2,1,5,35
780,1,1454.0,15916.0,1,1,25
781,1,262.0,12517.0,1,1,50
782,1,1321.0,15485.0,1,1,45
783,0,2215.0,18023.0,1,1,30
784,0,1337.0,15534.0,1,1,55
785,1,1782.0,16757.0,1,1,50
786,0,2013.5,17600.5,1,2,45
787,1,2295.0,18355.0,1,1,35
788,1,950.0,9324.0,1,2,35
789,1,1964.42857143,17868.2857143,1,7,75
790,1,1829.0,16882.0,1,1,25
791,0,2231.0,18097.0,1,1,35
792,1,2675.0,20090.0,1,1,30
793,1,2473.0,19148.0,1,1,45
794,0,365.0,12881.0,1,1,45
795,1,1390.0,15717.0,1,1,30
796,0,1087.0,14925.0,1,2,25
797,1,1682.66666667,16541.0,1,3,37
798,0,1688.0,16487.0,1,1,45
799,0,1812.0,16831.0,1,1,30
800,0,2146.0,17817.0,1,1,30
801,1,1545.5,16517.0,1,2,50
802,1,1178.0,15079.0,1,1,45
803,1,2912.0,22288.0,1,1,60
804,1,111.5,10231.75,1,4,25
805,1,2282.0,17870.3333333,1,3,45
806,1,1587.0,16202.0,1,1,30
807,0,2985.0,23666.0,1,1,40
808,0,3057.0,20405.0,1,3,50
809,1,921.0,14364.0,1,1,45
810,0,1814.0,16835.0,1,1,30
811,1,82.0,11380.0,1,1,30
812,1,787.0,14091.0,1,1,25
813,0,594.666666667,13784.6666667,1,3,41
814,1,271.0,12554.0,1,1,40
815,1,3032.0,25476.0,1,1,20
816,1,926.0,14373.0,1,1,40
817,1,2252.0,18181.0,1,1,40
818,1,646.0,13736.0,1,1,50
819,1,2425.8,18251.4,1,5,62
820,1,1620.25,13578.0,1,4,57
821,1,24.0,10725.0,1,1,30
822,0,2268.0,18247.0,1,1,45
823,0,1784.0,16761.0,1,1,45
824,0,1691.0,16495.0,1,1,35
825,1,2466.0,19108.0,1,1,45
826,0,1822.0,16867.0,1,1,40
827,1,80.0,11356.0,1,1,45
828,1,792.0,14100.0,1,1,55
829,1,188.0,12152.0,1,1,45
830,0,1978.0,17292.0,1,1,30
831,1,40.0,10911.0,1,1,30
832,0,1586.0,16202.0,1,1,40
833,1,350.666666667,12781.6666667,1,3,40
834,0,3166.0,22661.5,1,2,35
835,1,1811.0,16831.0,1,1,40
836,1,2594.0,19672.0,1,1,45
837,0,1304.66666667,15100.0,1,3,25
838,1,480.0,13285.0,1,1,45
839,1,471.0,13256.0,1,1,30
840,1,1542.0,16100.0,1,1,50
841,0,2825.0,21294.0,1,1,40
842,0,282.0,12581.0,1,1,30
843,1,808.0,14140.0,1,1,40
844,1,985.0,14527.0,1,1,45
845,1,936.0,14394.0,1,1,20
846,1,26.0,10727.5,1,2,40
847,1,1498.0,15898.3333333,1,3,45
848,1,1160.0,15028.0,1,1,45
849,1,1645.0,16380.0,1,1,40
850,0,2825.5,21294.1666667,1,6,61
851,0,1214.0,15163.0,1,1,40
852,0,1362.0,15609.0,1,1,35
853,1,76.0,11299.0,1,1,30
854,0,1754.0,16684.0,1,1,35
855,1,958.5,14638.5,1,2,35
856,1,1528.0,16068.0,1,1,40
857,0,1888.0,14712.3333333,1,3,38
858,1,684.0,13854.0,1,1,55
859,1,816.0,14152.0,1,1,35
860,0,2437.0,19020.0,1,1,45
861,1,1376.16666667,16528.6666667,1,12,55
862,1,1402.0,15754.0,1,1,50
863,0,2835.0,21431.0,1,1,45
864,0,2518.0,19325.0,1,1,35
865,1,2597.0,19674.0,1,1,50
866,1,312.0,12657.0,1,1,35
867,0,1975.0,17281.0,1,1,40
868,0,2717.0,20404.0,1,1,40
869,1,1680.0,16463.0,1,1,45
870,1,874.25,14429.0,1,4,50
871,0,1841.0,16920.0,1,1,55
872,1,1896.0,17060.0,1,1,30
873,1,2202.0,17989.0,1,1,35
874,0,3042.5,13523.0,1,2,30
875,1,39.0,10908.0,1,1,30
876,0,982.0,14515.0,1,1,20
877,1,1477.0,16032.5,1,2,40
878,1,497.0,13322.0,1,1,30
879,1,1552.0,16117.0,1,1,40
880,1,2032.0,17444.0,1,1,50
881,1,3036.0,25698.0,1,1,20
882,0,295.0,12620.0,1,1,35
883,1,2778.0,20923.0,1,1,50
884,0,1145.0,14969.0,1,1,20
885,1,2084.0,17581.0,1,1,40
886,1,1785.8,17335.9,1,10,65
887,1,836.0,14612.0,1,2,32
888,1,643.0,13726.0,1,1,40
889,1,1890.0,17047.0,1,1,15
890,1,1600.0,16249.0,1,1,30
891,1,1696.0,16056.0,1,2,60
892,1,454.0,13185.0,1,1,40
893,1,595.0,13609.0,1,1,45
894,1,851.0,14237.0,1,1,55
895,0,1879.0,17026.0,1,1,25
896,1,1480.0,15965.0,1,1,50
897,0,1806.0,16823.0,1,1,40
898,1,2314.0,18426.0,1,1,40
899,1,2477.0,19164.0,1,1,40
900,1,1352.0,15568.0,1,1,35
901,1,1038.0,14690.0,1,1,30
902,0,1908.0,17096.0,1,1,45
903,1,1039.0,14695.0,1,1,35
904,0,1106.0,15097.3333333,1,3,46
905,1,2611.0,19740.0,1,1,25
906,1,2216.0,18032.0,1,1,25
907,1,116.0,11707.0,1,1,40
908,0,1324.0,15500.0,1,1,20
909,1,596.0,13826.25,1,4,50
910,0,2391.0,18813.0,1,1,30
911,0,2986.0,23668.0,1,1,45
912,1,69.0,11169.0,1,1,20
913,0,1175.75,12542.0,1,4,45
914,1,700.0,13904.0,1,1,45
915,1,2577.0,19594.0,1,1,30
916,1,1046.0,14710.0,1,1,35
917,1,2383.0,18775.0,1,1,60
918,1,901.25,11927.25,1,4,51
919,1,334.0,12747.0,1,1,30
920,1,328.0,12722.0,1,1,50
921,1,1734.0,16628.0,1,1,35
922,1,2356.0,18012.3333333,1,3,55
923,1,859.0,14258.0,1,1,40
924,0,1849.0,16950.0,1,1,35
925,1,2175.0,17910.0,1,1,55
926,1,451.0,13177.0,1,1,45
927,0,1778.0,16751.0,1,1,25
928,1,2435.0,19408.0,1,2,30
929,1,1785.0,16993.25,1,4,65
930,1,1654.0,16402.0,1,1,40
931,0,2313.0,18426.0,1,1,35
932,0,682.0,13851.0,1,1,25
933,1,2281.0,18303.0,1,1,20
934,1,333.0,12738.0,1,1,45
935,1,139.0,11888.0,1,1,35
936,1,862.5,13882.5,1,2,40
937,1,90.25,11577.5,1,4,45
938,1,526.0,13477.5,1,2,30
939,0,1428.0,15835.0,1,1,35
940,0,2669.0,20022.0,1,1,35
941,0,1042.0,14697.0,1,1,35
942,0,1397.33333333,15928.6666667,1,3,30
943,1,1094.0,14860.0,1,1,40
944,1,2656.0,19944.0,1,1,35
945,1,2043.75,17883.5,1,4,50
946,1,117.0,11719.0,1,1,30
947,0,2649.0,19908.0,1,1,20
948,0,871.0,14278.0,1,1,45
949,1,759.0,14033.0,1,1,30
950,1,568.0,13527.0,1,1,30
951,1,1445.33333333,16013.3333333,1,6,55
952,1,1073.0,14813.0,1,1,55
953,1,627.0,13683.0,1,1,35
954,0,2576.0,19594.0,1,1,30
955,1,99.0,10350.6666667,1,6,40
956,1,566.0,13526.0,1,1,35
957,1,1130.75,12375.25,1,4,50
958,1,191.0,12156.0,1,1,35
959,1,326.5,12971.0,1,2,50
960,1,2549.0,19499.0,1,1,30
961,1,1103.0,14877.0,1,1,45
962,0,3044.0,26201.0,1,1,60
963,1,2368.9,21315.6,1,10,81
964,1,2488.0,19205.0,1,1,50
965,1,162.0,11987.0,1,1,45
966,0,1699.0,16537.0,1,1,35
967,1,308.0,12647.0,1,1,30
968,0,2334.0,18533.0,1,1,40
969,1,224.0,12367.0,1,1,30
970,0,2721.0,20424.0,1,1,20
971,0,1086.5,15057.5,1,2,50
972,1,563.0,13512.0,1,1,30
973,1,2021.0,17405.0,1,1,25
974,1,1358.0,15591.0,1,1,45
975,0,2207.0,17995.0,1,1,20
976,0,2671.0,20062.0,1,1,40
977,1,847.0,14228.0,1,1,50
978,1,1889.0,17047.0,1,1,45
979,1,2326.5,14473.0,1,2,35
980,1,2285.0,18321.0,1,1,55
981,1,959.0,13109.0,1,5,47
982,0,1504.0,16017.0,1,1,30
983,1,2640.0,19863.0,1,1,40
984,0,2355.0,18621.0,1,1,30
985,1,2706.25,19261.5,1,4,45
986,1,753.0,14160.5,1,4,35
987,1,2219.0,18064.0,1,1,55
988,1,821.0,14166.0,1,1,40
989,0,1970.0,17267.0,1,1,45
990,0,1416.0,15800.0,1,1,30
991,0,1714.0,16572.0,1,1,25
992,1,633.0,13696.0,1,1,45
993,1,2112.0,17700.0,1,1,40
994,1,540.0,13457.0,1,1,45
995,0,2688.0,20226.0,1,1,50
996,1,211.666666667,12170.0,1,3,45
997,1,2972.0,23489.0,1,1,20
998,1,2046.0,17490.0,1,1,45
999,0,1217.0,15171.0,1,1,35
1000,1,1019.0,14909.3333333,1,3,40
1001,1,2079.0,17568.0,1,1,65
1002,1,517.0,13377.0,1,1,45
1003,1,2050.0,17500.0,1,1,40
1004,1,2097.0,17636.0,1,1,30
1005,0,1777.0,16749.0,1,1,25
1006,1,106.0,11622.0,1,1,25
1007,1,1380.2,16296.2,1,5,65
1008,1,245.0,12435.0,1,1,40
1009,1,2061.0,17521.0,1,1,40
1010,0,3035.0,25685.0,1,1,60
1011,0,2713.0,20370.0,1,1,35
1012,1,1071.0,14809.0,1,1,50
1013,1,969.666666667,15171.0,1,3,35
1014,0,2779.0,20927.0,1,1,25
1015,1,1254.5,15422.5,1,2,45
1016,1,1142.0,14960.0,1,1,50
1017,1,776.0,14071.0,1,1,25
1018,1,1603.0,16256.0,1,1,55
1019,0,2311.0,18411.0,1,1,45
1020,0,1728.0,16622.0,1,1,20
1021,0,3029.0,25305.0,1,1,35
1022,1,1607.0,16273.0,1,1,25
1023,0,183.0,12139.0,1,1,25
1024,0,800.0,14116.0,1,1,25
1025,0,1573.0,16799.0,1,2,35
1026,0,2534.0,18143.0,1,2,40
1027,1,716.0,13957.0,1,1,45
1028,1,1237.0,15231.0,1,1,40
1029,1,885.0,14314.0,1,1,35
1030,1,128.0,11805.0,1,1,20
1031,1,97.75,11731.75,1,4,46
1032,1,1281.0,15379.0,1,1,40
1033,1,805.0,14135.0,1,1,40
1034,1,2855.0,20270.5,1,2,40
1035,0,1717.0,16589.0,1,1,20
1036,1,2123.0,17741.0,1,1,30
1037,1,2804.0,21110.0,1,1,30
1038,1,3056.8,20765.4,1,5,41
1039,1,1051.0,14727.0,1,1,50
1040,1,2392.0,18835.0,1,1,40
1041,0,1612.0,16282.0,1,1,45
1042,1,1009.5,14831.5,1,2,40
1043,1,1541.0,16099.0,1,1,40
1044,1,1342.0,15551.0,1,1,45
1045,1,1781.0,16756.0,1,1,35
1046,1,652.0,13750.0,1,1,40
1047,1,232.0,12386.0,1,1,35
1048,0,2379.0,18755.0,1,1,25
1049,1,2557.0,19037.3333333,1,3,35
1050,0,2973.0,23492.0,1,1,40
1051,1,177.0,12085.0,1,1,35
1052,1,1780.0,9958.5,1,2,50
1053,1,2536.5,20701.5,1,2,60
1054,1,1371.0,15647.0,1,1,20
1055,1,905.0,14339.0,1,1,25
1056,1,6.0,9776.0,1,1,35
1057,0,2443.0,18511.3333333,1,6,41
1058,0,1849.33333333,12970.0,1,3,30
1059,1,1737.0,16718.3333333,1,3,52
1060,1,504.0,13343.0,1,1,35
1061,0,2741.0,20819.6666667,1,3,42
1062,1,2223.0,18614.5,1,2,25
1063,1,2727.88888889,20553.0,1,9,61
1064,1,2078.0,17563.0,1,1,25
1065,1,1925.5,17670.0,1,2,45
1066,1,1938.0,17517.0,1,2,15
1067,0,1724.33333333,16751.1666667,1,6,55
1068,0,2806.0,21116.0,1,1,30
1069,1,867.0,14272.0,1,1,40
1070,0,2250.0,18175.0,1,1,40
1071,1,2689.0,19506.0,1,4,55
1072,1,160.333333333,12134.6666667,1,3,40
1073,0,1887.0,17043.0,1,1,35
1074,0,1323.0,15490.0,1,1,25
1075,1,1424.75,15355.0,1,4,50
1076,0,2845.0,21625.0,1,1,55
1077,0,228.0,12374.0,1,1,25
1078,0,2438.0,19022.0,1,1,40
1079,0,550.0,13479.0,1,1,30
1080,1,221.333333333,12331.3333333,1,3,37
1081,0,2782.0,21952.5,1,2,55
1082,1,134.5,11943.5,1,2,45
1083,1,1786.0,16765.0,1,1,25
1084,0,2549.0,19098.0,1,2,46
1085,0,2659.0,19962.0,1,1,40
1086,0,2211.0,18011.0,1,1,30
1087,1,269.0,12542.0,1,1,50
1088,0,1382.0,15693.0,1,1,40
1089,1,2056.5,18020.0,1,2,50
1090,0,1833.0,16895.0,1,1,45
1091,0,2002.0,17366.0,1,1,40
1092,0,1673.0,16454.0,1,1,45
1093,1,1987.0,17088.75,1,4,51
1094,1,114.0,11692.0,1,1,30
1095,1,1932.0,17160.0,1,1,35
1096,1,679.666666667,14003.6666667,1,3,40
1097,1,1125.0,14930.0,1,1,30
1098,1,270.0,12544.0,1,1,35
1099,1,526.0,13418.0,1,1,25
1100,1,529.0,13431.0,1,1,45
1101,1,603.666666667,13829.6666667,1,3,30
1102,1,592.0,13588.0,1,1,35
1103,1,1392.0,15723.0,1,1,35
1104,1,939.0,14398.0,1,1,40
1105,0,2644.0,19889.0,1,1,35
1106,1,1976.625,17306.875,1,8,50
1107,0,2354.5,19051.5,1,2,45
1108,1,716.0,14129.5,1,2,51
1109,0,1503.0,16015.0,1,1,50
1110,0,1159.0,15025.0,1,1,45
1111,1,2155.0,17848.0,1,1,40
1112,0,2950.0,23072.0,1,1,30
1113,0,2005.0,17367.0,1,1,40
1114,1,2703.66666667,20109.6666667,1,3,35
1115,1,1235.0,15229.0,1,1,40
1116,1,923.5,14560.0,1,2,40
1117,1,780.0,14079.0,1,1,25
1118,0,2145.75,17348.5,1,4,40
1119,1,393.0,12994.0,1,1,40
1120,1,1122.0,15043.0,1,2,35
1121,1,2016.5,18265.5,1,2,50
1122,0,2997.0,24219.0,1,1,65
1123,0,1742.0,16642.0,1,1,50
1124,1,2126.0,17746.0,1,1,60
1125,1,922.0,14342.6666667,1,3,50
1126,0,178.0,12096.0,1,1,30
1127,1,549.0,13479.0,1,1,45
1128,0,1962.0,17250.0,1,1,45
1129,1,647.0,13737.0,1,1,30
1130,1,2258.0,18214.0,1,1,30
1131,1,1671.66666667,17127.6666667,1,3,42
1132,1,1629.0,16324.0,1,1,35
1133,0,1052.0,14739.0,1,1,40
1134,0,779.0,14078.0,1,1,25
1135,1,1639.0,16364.0,1,1,20
1136,1,1344.33333333,15434.0,1,6,46
1137,0,2565.0,19529.0,1,1,45
1138,1,1996.0,17351.0,1,1,45
1139,1,1929.0,17152.0,1,1,30
1140,0,2339.0,18547.0,1,1,30
1141,1,2862.0,21754.0,1,1,40
1142,1,777.0,14161.0,1,2,40
1143,1,1647.0,16383.0,1,1,15
1144,1,952.0,10841.3333333,1,3,40
1145,1,2922.0,22499.0,1,1,55
1146,0,1316.0,15609.5,1,2,40
1147,1,498.0,13325.0,1,1,40
1148,0,1782.16666667,17373.5,1,6,45
1149,1,446.0,13151.0,1,1,40
1150,0,3006.0,20021.5,1,2,45
1151,1,1690.0,16494.0,1,1,25
1152,1,2357.0,18624.0,1,1,50
1153,1,1920.0,11688.5,1,2,45
1154,1,402.0,13025.0,1,1,35
1155,0,2650.0,19909.0,1,1,25
1156,1,1614.0,16299.0,1,1,45
1157,1,150.0,11946.0,1,1,60
1158,1,1702.0,15978.5,1,2,35
1159,0,2344.0,18582.0,1,1,30
1160,1,2239.0,18141.0,1,1,40
1161,0,1931.0,17155.0,1,1,45
1162,0,1440.0,15871.0,1,1,35
1163,0,1087.0,14842.0,1,1,25
1164,1,2031.0,17442.0,1,1,40
1165,1,1402.5,15381.0,1,2,50
1166,1,1722.0,16593.0,1,1,35
1167,0,1404.0,15838.6666667,1,3,31
1168,1,1516.91666667,15409.5,1,12,46
1169,0,1497.0,16010.0,1,1,25
1170,1,2280.0,18291.0,1,1,25
1171,1,388.0,12968.0,1,1,20
1172,0,1545.0,16100.0,1,1,30
1173,1,1567.33333333,16221.3333333,1,3,40
1174,1,2676.0,20120.0,1,1,30
1175,1,196.25,12300.25,1,4,45
1176,1,371.0,12903.0,1,1,35
1177,1,1168.0,15044.0,1,1,35
1178,0,2965.0,23295.0,1,1,50
1179,0,2910.0,22237.0,1,1,40
1180,0,2118.0,17728.0,1,1,45
1181,0,2593.0,19668.0,1,1,50
1182,0,46.0,10951.0,1,1,40
1183,1,306.0,11984.0,1,2,40
1184,0,1885.0,17041.0,1,1,65
1185,0,2564.0,19529.0,1,1,50
1186,1,1465.0,16251.5714286,1,7,70
1187,0,566.666666667,13726.3333333,1,3,45
1188,1,917.0,14360.0,1,1,35
1189,1,251.0,12450.0,1,1,50
1190,1,1210.2,13900.8,1,5,45
1191,1,1125.0,14431.0,1,2,40
1192,0,2994.0,23991.0,1,1,30
1193,1,1515.0,16038.0,1,1,50
1194,0,1152.0,14989.0,1,1,55
1195,1,2927.0,22531.0,1,1,70
1196,0,2302.16666667,18060.5,1,6,52
1197,0,1479.0,15963.0,1,1,35
1198,0,2758.0,20753.0,1,1,40
1199,1,2739.0,20600.0,1,1,55
1200,1,677.0,13834.0,1,1,40
1201,1,1024.5,14939.5,1,2,40
1202,0,1769.0,16726.0,1,1,50
1203,0,2951.16666667,21829.0,1,6,57
1204,1,2427.0,18985.0,1,1,30
1205,0,274.0,12560.0,1,1,30
1206,0,2008.0,17372.0,1,1,35
1207,1,1751.83333333,17217.0,1,6,52
1208,0,2358.0,18624.0,1,1,55
1209,1,730.0,13984.0,1,1,40
1210,0,1869.0,16984.0,1,1,35
1211,0,2572.0,19583.0,1,1,40
1212,1,1725.0,16614.0,1,1,25
1213,1,1534.0,16087.0,1,1,35
1214,0,711.0,13937.0,1,1,35
1215,1,2165.0,17876.0,1,1,45
1216,1,3043.0,25954.0,1,1,40
1217,1,151.0,11949.0,1,1,50
1218,0,596.0,9658.0,1,2,41
1219,1,1120.0,14916.0,1,1,45
1220,1,551.0,13422.0,1,2,41
1221,0,1958.0,17242.0,1,1,35
1222,1,1606.0,16272.0,1,1,55
1223,1,945.0,14418.0,1,1,30
1224,1,1776.0,16555.5,1,4,40
1225,1,88.0,11417.0,1,1,35
1226,1,1771.0,16733.0,1,1,35
1227,0,2914.0,22328.0,1,1,50
1228,0,2386.0,18796.0,1,1,20
1229,1,2764.91666667,21821.6666667,1,12,55
1230,0,361.0,12853.0,1,1,20
1231,1,1345.0,15556.0,1,1,30
1232,0,1353.0,15582.0,1,1,35
1233,1,856.0,14319.5,1,2,35
1234,1,1566.0,16147.0,1,1,40
1235,1,90.0,11578.5,1,2,45
1236,0,729.0,13981.0,1,1,35
1237,1,54.0,11058.0,1,1,30
1238,1,1447.0,15897.0,1,1,30
1239,1,1331.0,15520.0,1,1,45
1240,0,525.0,13409.0,1,1,35
1241,1,389.0,12973.0,1,1,30
1242,1,1117.0,14912.0,1,1,35
1243,1,2066.33333333,17630.0,1,3,60
1244,0,2486.0,19199.0,1,1,45
1245,0,2839.5,20130.5,1,2,40
1246,1,876.0,14395.25,1,4,40
1247,0,2476.0,19161.0,1,1,25
1248,1,359.0,12843.0,1,1,50
1249,1,769.5,14122.5,1,2,40
1250,1,1613.4,13833.0,1,5,45
1251,1,1477.0,15961.0,1,1,25
1252,0,1938.33333333,17564.3333333,1,3,55
1253,0,2166.0,17879.0,1,1,20
1254,0,1912.0,17102.0,1,1,25
1255,0,1674.0,16454.0,1,1,30
1256,1,1835.66666667,17974.8333333,1,6,55
1257,1,2421.0,18555.0,1,2,40
1258,1,2521.0,19339.0,1,1,40
1259,1,854.0,14241.0,1,1,45
1260,1,1802.0,16808.0,1,1,45
1261,1,518.0,13380.0,1,1,50
1262,1,1467.0,15946.0,1,1,25
1263,1,1036.0,14689.0,1,1,50
1264,1,2263.0,18226.0,1,1,30
1265,1,407.0,13043.0,1,1,35
1266,0,346.0,12798.0,1,1,35
1267,1,185.0,12141.0,1,1,40
1268,1,536.0,13450.0,1,1,45
1269,0,1249.0,15264.0,1,1,25
1270,1,2450.0,19050.0,1,1,40
1271,1,2868.0,21800.0,1,1,40
1272,1,1053.5,14972.5,1,2,51
1273,1,1617.0,16305.0,1,1,35
1274,0,1752.0,16678.0,1,1,45
1275,0,3005.0,24541.0,1,1,30
1276,0,2686.0,20208.0,1,1,50
1277,1,2532.0,19388.0,1,1,45
1278,0,2864.0,21776.0,1,1,40
1279,0,1082.0,14834.0,1,1,30
1280,1,692.0,13881.0,1,1,25
1281,1,190.0,12155.0,1,1,45
1282,1,1850.0,16954.0,1,1,35
1283,1,1937.0,17181.0,1,1,40
1284,0,1618.0,16484.0,1,2,25
1285,1,2395.0,18846.0,1,1,45
1286,1,1002.33333333,14880.0,1,3,27
1287,1,1879.0,17214.0,1,2,55
1288,1,2724.0,20488.0,1,1,40
1289,1,923.666666667,14154.6666667,1,3,50
1290,1,1445.0,15948.5,1,2,45
1291,1,2570.0,19552.0,1,1,25
1292,1,2238.0,17549.0,1,2,30
1293,1,1499.0,16091.5,1,2,45
1294,1,1751.0,16669.0,1,1,50
1295,1,1594.0,16224.0,1,1,25
1296,1,1078.0,14822.0,1,1,45
1297,1,2963.33333333,22536.8333333,1,6,66
1298,1,237.75,12502.0,1,8,50
1299,1,1170.0,15048.0,1,1,40
1300,1,1960.0,17246.0,1,1,35
1301,0,2550.0,19505.0,1,1,30
1302,1,2103.0,12842.2,1,5,57
1303,1,914.0,14357.0,1,1,40
1304,1,944.0,14410.0,1,1,35
1305,0,2622.0,19791.0,1,1,40
1306,1,523.0,13407.0,1,1,30
1307,1,1503.25,15828.5,1,4,42
1308,1,714.0,13948.0,1,1,25
1309,1,961.0,14462.0,1,1,25
1310,1,2539.0,19432.0,1,1,25
1311,1,1511.0,16030.0,1,1,25
1312,1,2224.0,18085.0,1,1,65
1313,1,366.0,12881.0,1,1,30
1314,0,2833.0,21430.0,1,1,35
1315,1,1480.33333333,16675.3333333,1,3,47
1316,1,2463.0,19092.0,1,1,30
1317,0,570.0,13534.0,1,1,30
1318,0,2749.0,20688.0,1,1,45
1319,1,780.5,14165.5,1,2,50
1320,1,505.75,13300.5,1,4,50
1321,1,655.0,13761.0,1,1,45
1322,1,1171.0,15057.0,1,1,30
1323,1,2162.0,17868.0,1,1,35
1324,0,279.0,12568.0,1,1,20
1325,1,339.0,12770.0,1,1,40
1326,1,1828.0,16880.0,1,1,35
1327,1,630.0,13691.0,1,1,30
1328,0,2523.0,19347.0,1,1,45
1329,0,1318.0,15476.0,1,1,25
1330,0,1474.0,15960.0,1,1,40
1331,1,2418.0,18941.0,1,1,40
1332,1,234.0,12393.0,1,1,40
1333,0,1661.0,16479.0,1,2,50
1334,0,1437.0,15862.0,1,1,25
1335,1,204.0,12258.0,1,1,25
1336,1,372.0,12906.0,1,1,25
1337,1,2515.0,18419.5,1,2,45
1338,1,2069.1,17791.9,1,10,52
1339,1,1363.0,15610.0,1,1,45
1340,0,1403.0,15760.0,1,1,40
1341,1,2617.0,19782.0,1,1,35
1342,1,857.0,14249.0,1,1,35
1343,0,2041.0,17474.0,1,1,45
1344,1,556.0,13496.0,1,1,35
1345,1,12.0,10295.0,1,1,35
1346,1,1092.0,14854.0,1,1,50
1347,0,1359.0,15600.0,1,1,45
1348,0,1340.0,15541.0,1,1,40
1349,1,409.0,13056.0,1,1,45
1350,1,1119.0,14914.0,1,1,40
1351,1,1745.0,16653.0,1,1,35
1352,1,2115.0,17715.0,1,1,35
1353,0,917.5,14503.5,1,2,50
1354,0,1353.0,15699.0,1,2,55
1355,1,974.333333333,11114.0,1,3,35
1356,1,732.0,13931.0,1,2,45
1357,1,693.0,13883.0,1,1,35
1358,1,198.0,12213.0,1,1,30
1359,0,1938.0,17188.0,1,1,45
1360,1,3028.0,25298.0,1,1,40
1361,0,2828.0,21330.0,1,1,30
1362,1,1033.0,14683.0,1,1,40
1363,1,2220.0,18075.0,1,1,45
1364,1,2492.0,19716.0,1,2,60
1365,0,569.0,13528.0,1,1,40
1366,1,553.0,13489.0,1,1,35
1367,1,2485.0,18297.0,1,2,60
1368,1,929.0,14380.0,1,1,30
1369,1,2603.0,19703.0,1,1,40
1370,1,438.0,13131.0,1,1,35
1371,0,470.0,13255.0,1,1,35
1372,1,1971.0,17268.0,1,1,50
1373,0,2017.0,17395.0,1,1,35
1374,1,1043.0,14702.0,1,1,40
1375,1,1272.0,15338.0,1,1,40
1376,0,2999.0,24336.0,1,1,50
